IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
143.47.253.90,443,443,true,FRA,Europe,Frankfurt,267,4.68
130.162.40.221,443,443,true,FRA,Europe,Frankfurt,247,4.67
138.3.222.33,443,443,true,NRT,Asia Pacific,Tokyo,84,4.66
192.18.139.229,8443,443,true,SJC,North America,San Jose,177,4.60
84.8.147.250,443,443,true,FRA,Europe,Frankfurt,319,4.59
132.145.121.123,8443,8443,true,NRT,Asia Pacific,Tokyo,71,4.58
138.2.178.139,443,443,true,FRA,Europe,Frankfurt,249,4.58
129.146.254.39,443,443,true,LAX,North America,Los Angeles,448,4.57
193.123.37.0,443,443,true,FRA,Europe,Frankfurt,267,4.57
141.147.14.225,443,443,true,FRA,Europe,Frankfurt,254,4.57
158.101.98.60,2053,443,true,IAD,North America,Ashburn,230,4.56
141.147.178.135,2083,2083,true,HKG,Asia Pacific,Hong Kong,144,4.52
152.67.231.219,443,443,true,SJC,North America,San Jose,179,4.50
193.123.32.63,443,443,true,FRA,Europe,Frankfurt,261,4.50
155.248.196.123,443,443,true,YVR,North America,Vancouver,181,4.48
146.235.219.98,443,443,true,SJC,North America,San Jose,175,4.40
141.147.163.68,443,443,true,NRT,Asia Pacific,Tokyo,110,4.39
158.178.159.246,443,443,true,FRA,Europe,Frankfurt,255,4.39
132.145.120.182,2087,2087,true,NRT,Asia Pacific,Tokyo,81,4.38
152.70.102.124,2096,2096,true,HKG,Asia Pacific,Hong Kong,122,4.33
131.186.43.107,2053,2053,true,NRT,Asia Pacific,Tokyo,83,4.33
138.2.130.176,443,443,true,FRA,Europe,Frankfurt,255,4.33
131.186.59.94,2096,2096,true,NRT,Asia Pacific,Tokyo,71,4.31
89.168.91.196,443,443,true,FRA,Europe,Frankfurt,254,4.30
152.70.102.124,2053,2053,true,HKG,Asia Pacific,Hong Kong,130,4.30
131.186.60.210,443,443,true,NRT,Asia Pacific,Tokyo,109,4.30
152.70.102.124,2082,2082,false,HKG,Asia Pacific,Hong Kong,124,4.25
158.180.15.229,443,443,true,FRA,Europe,Frankfurt,255,4.22
132.145.121.123,2053,2053,true,NRT,Asia Pacific,Tokyo,94,4.19
140.238.32.238,2052,2052,false,NRT,Asia Pacific,Tokyo,74,4.17
129.153.213.8,443,443,true,LAX,North America,Los Angeles,205,4.12
140.238.41.253,2095,2095,false,NRT,Asia Pacific,Tokyo,70,4.11
158.101.32.53,2053,443,true,LAX,North America,Los Angeles,203,4.06
129.151.152.254,443,443,true,AMS,Europe,Amsterdam,79,4.06
143.47.243.144,8443,443,true,LHR,Europe,London,258,4.05
140.238.64.65,443,443,true,LHR,Europe,London,275,4.05
143.47.247.132,443,443,true,FRA,Europe,Frankfurt,328,4.04
155.248.202.141,443,443,true,SJC,North America,San Jose,177,4.03
152.70.59.90,8443,443,true,AMS,Europe,Amsterdam,255,4.01
141.144.232.159,443,443,true,FRA,Europe,Frankfurt,248,3.94
138.3.253.140,8080,8080,false,FRA,Europe,Frankfurt,254,3.94
144.24.189.21,8443,443,true,FRA,Europe,Frankfurt,247,3.93
193.123.233.143,2096,80,false,NRT,Asia Pacific,Tokyo,107,3.92
144.24.169.81,8443,443,true,FRA,Europe,Frankfurt,249,3.91
150.136.87.192,443,443,true,IAD,North America,Ashburn,241,3.87
150.136.61.148,443,443,true,IAD,North America,Ashburn,260,3.83
89.168.118.76,443,443,true,FRA,Europe,Frankfurt,294,3.82
140.238.41.253,2086,2086,false,NRT,Asia Pacific,Tokyo,72,3.82
141.148.229.106,443,443,true,AMS,Europe,Amsterdam,256,3.81
144.24.161.142,8443,443,true,FRA,Europe,Frankfurt,247,3.79
141.147.47.32,8443,443,true,FRA,Europe,Frankfurt,247,3.79
143.47.243.144,2053,443,true,LHR,Europe,London,253,3.78
152.70.56.209,8443,443,true,AMS,Europe,Amsterdam,259,3.77
192.18.159.129,443,443,true,ORD,North America,Chicago,223,3.72
140.238.195.98,443,443,true,SYD,Oceania,Sydney,93,3.68
140.238.83.109,443,443,true,FRA,Europe,Frankfurt,263,3.63
131.186.40.31,2052,2052,false,HKG,Asia Pacific,Hong Kong,130,3.59
141.147.175.230,2083,2083,true,NRT,Asia Pacific,Tokyo,95,3.55
141.147.191.211,8080,8080,false,NRT,Asia Pacific,Tokyo,70,3.52
131.186.59.232,2053,2053,true,HKG,Asia Pacific,Hong Kong,152,3.47
158.101.131.218,2053,2053,true,NRT,Asia Pacific,Tokyo,113,3.44
141.144.198.64,443,443,true,FRA,Europe,Frankfurt,253,3.26
146.56.133.140,2096,80,false,NRT,Asia Pacific,Tokyo,108,3.22
168.138.70.29,443,443,true,YYZ,North America,Toronto,273,3.20
158.101.137.96,2086,2086,false,NRT,Asia Pacific,Tokyo,69,3.12
132.145.121.242,2083,2083,true,HKG,Asia Pacific,Hong Kong,189,3.04
132.145.121.242,2052,2052,false,HKG,Asia Pacific,Hong Kong,126,3.04
141.147.190.128,443,443,true,NRT,Asia Pacific,Tokyo,94,2.98
132.145.121.242,2096,2096,true,HKG,Asia Pacific,Hong Kong,134,2.91
141.147.178.135,2095,2095,false,HKG,Asia Pacific,Hong Kong,128,2.91
158.101.215.45,8443,443,true,AMS,Europe,Amsterdam,255,2.87
132.145.121.125,8080,8080,false,NRT,Asia Pacific,Tokyo,71,2.86
132.145.121.125,80,80,false,NRT,Asia Pacific,Tokyo,69,2.85
164.152.34.166,80,8080,false,GRU,South America,São Paulo,351,2.79
129.151.152.254,80,80,false,AMS,Europe,Amsterdam,95,2.78
140.238.36.216,2083,2083,true,NRT,Asia Pacific,Tokyo,68,2.75
132.145.121.125,2086,2086,false,NRT,Asia Pacific,Tokyo,75,2.60
129.148.52.110,443,443,true,GRU,South America,São Paulo,351,2.54
158.178.129.114,2053,443,true,TLV,Middle East,Tel Aviv,298,2.51
150.230.20.156,2053,443,true,AMS,Europe,Amsterdam,255,2.50
140.238.195.98,443,443,true,SYD,Oceania,Sydney,93,2.50
140.238.36.216,8443,8443,true,NRT,Asia Pacific,Tokyo,176,2.45
158.101.175.51,8443,443,true,FRA,Europe,Frankfurt,247,2.42
140.238.40.136,8880,8880,false,NRT,Asia Pacific,Tokyo,70,2.25
158.101.148.221,2096,2096,true,HKG,Asia Pacific,Hong Kong,149,2.23
141.145.199.188,443,443,true,CDG,Europe,Paris,260,2.22
146.56.133.140,2083,80,false,NRT,Asia Pacific,Tokyo,103,2.21
143.47.182.56,2053,443,true,AMS,Europe,Amsterdam,248,2.15
132.145.121.125,2083,2083,true,NRT,Asia Pacific,Tokyo,100,2.12
131.186.28.236,443,443,true,NRT,Asia Pacific,Tokyo,130,1.96
131.186.43.107,8880,8880,false,NRT,Asia Pacific,Tokyo,71,1.94
141.147.61.116,8443,443,true,FRA,Europe,Frankfurt,247,1.94
143.47.182.56,8443,443,true,AMS,Europe,Amsterdam,278,1.85
140.238.58.181,2053,443,true,NRT,Asia Pacific,Tokyo,132,1.79
158.101.175.51,2053,443,true,FRA,Europe,Frankfurt,247,1.78
158.178.129.114,8443,443,true,TLV,Middle East,Tel Aviv,302,1.61
129.159.241.172,443,443,true,FRA,Europe,Frankfurt,255,1.58
140.238.32.238,8080,8080,false,NRT,Asia Pacific,Tokyo,71,1.57
132.145.121.125,2052,2052,false,NRT,Asia Pacific,Tokyo,70,1.54
193.123.233.143,2083,80,false,NRT,Asia Pacific,Tokyo,120,1.53
150.230.20.156,8443,443,true,AMS,Europe,Amsterdam,255,1.41
132.145.121.125,2053,2053,true,NRT,Asia Pacific,Tokyo,71,1.40
132.145.121.125,2095,2095,false,NRT,Asia Pacific,Tokyo,71,1.35
141.147.179.64,2096,2096,true,NRT,Asia Pacific,Tokyo,78,1.22
131.186.43.107,2082,2082,false,NRT,Asia Pacific,Tokyo,72,1.18
131.186.59.232,2096,2096,true,HKG,Asia Pacific,Hong Kong,141,1.17
132.145.121.125,8443,8443,true,NRT,Asia Pacific,Tokyo,69,1.05
141.147.191.211,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.98
158.101.154.70,2052,2052,false,NRT,Asia Pacific,Tokyo,71,0.96
140.238.50.32,2087,2087,true,NRT,Asia Pacific,Tokyo,127,0.82
131.186.59.232,2083,2083,true,HKG,Asia Pacific,Hong Kong,193,0.80
146.56.151.2,443,443,true,ICN,Asia Pacific,Seoul,107,0.78
129.159.84.71,443,443,true,IAD,North America,Ashburn,219,0.73
141.147.61.116,2053,443,true,FRA,Europe,Frankfurt,248,0.61
140.238.64.65,443,443,true,LHR,Europe,London,360,0.61
140.238.64.65,80,80,false,LHR,Europe,London,259,0.60
140.238.48.97,8080,8080,false,NRT,Asia Pacific,Tokyo,68,0.53
193.122.125.174,2053,443,true,ICN,Asia Pacific,Seoul,86,0.46
141.145.205.115,8443,8443,true,CDG,Europe,Paris,277,0.38
130.61.87.219,443,443,true,FRA,Europe,Frankfurt,279,0.28
158.179.206.143,443,443,true,ARN,Europe,Stockholm,283,0.24
132.145.121.125,8880,8880,false,NRT,Asia Pacific,Tokyo,74,0.20
129.151.205.193,443,443,true,ARN,Europe,Stockholm,296,0.15
164.152.26.70,2052,443,true,ORD,North America,Chicago,226,0.12
89.168.42.214,80,80,false,CDG,Europe,Paris,257,0.09
132.145.127.203,2053,443,true,NRT,Asia Pacific,Tokyo,67,0.05
132.145.127.203,8443,443,true,NRT,Asia Pacific,Tokyo,70,0.05
168.138.184.172,443,443,true,SIN,Asia Pacific,Singapore,1,0.00
168.138.163.239,2096,2096,true,SIN,Asia Pacific,Singapore,39,0.00
132.226.7.217,443,443,true,NRT,Asia Pacific,Tokyo,68,0.00
168.138.201.0,443,443,true,NRT,Asia Pacific,Tokyo,69,0.00
138.2.0.217,2083,2083,true,NRT,Asia Pacific,Tokyo,69,0.00
140.83.37.200,8080,8080,false,NRT,Asia Pacific,Tokyo,69,0.00
140.83.37.200,2052,2052,false,NRT,Asia Pacific,Tokyo,70,0.00
158.101.137.74,2095,2095,false,NRT,Asia Pacific,Tokyo,70,0.00
168.138.206.109,8080,8080,false,NRT,Asia Pacific,Tokyo,70,0.00
138.2.0.217,2087,2087,true,NRT,Asia Pacific,Tokyo,70,0.00
158.101.137.74,80,80,false,NRT,Asia Pacific,Tokyo,71,0.00
140.83.37.200,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.00
138.2.0.217,2096,2096,true,NRT,Asia Pacific,Tokyo,71,0.00
158.101.137.96,2095,2095,false,NRT,Asia Pacific,Tokyo,71,0.00
158.101.140.255,2095,2095,false,NRT,Asia Pacific,Tokyo,71,0.00
158.101.131.218,2052,2052,false,NRT,Asia Pacific,Tokyo,71,0.00
158.101.140.255,2052,2052,false,NRT,Asia Pacific,Tokyo,72,0.00
158.101.137.96,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.00
144.24.73.199,443,443,true,ICN,Asia Pacific,Seoul,77,0.00
168.138.41.79,443,443,true,KIX,Asia Pacific,Osaka,78,0.00
168.138.212.184,8880,8880,false,NRT,Asia Pacific,Tokyo,78,0.00
141.147.178.154,443,443,true,NRT,Asia Pacific,Tokyo,79,0.00
140.83.37.200,2095,2095,false,NRT,Asia Pacific,Tokyo,80,0.00
168.138.50.249,443,443,true,KIX,Asia Pacific,Osaka,80,0.00
140.83.57.116,8443,80,false,KIX,Asia Pacific,Osaka,81,0.00
168.138.206.109,8880,8880,false,NRT,Asia Pacific,Tokyo,81,0.00
168.138.212.184,2086,2086,false,NRT,Asia Pacific,Tokyo,84,0.00
129.154.50.220,443,443,true,ICN,Asia Pacific,Seoul,84,0.00
141.147.164.173,443,443,true,NRT,Asia Pacific,Tokyo,89,0.00
146.56.167.69,443,443,true,NRT,Asia Pacific,Tokyo,102,0.00
146.56.46.84,443,443,true,NRT,Asia Pacific,Tokyo,104,0.00
141.147.186.227,443,443,true,NRT,Asia Pacific,Tokyo,107,0.00
193.123.242.208,443,443,true,SIN,Asia Pacific,Singapore,124,0.00
141.147.162.14,443,443,true,SIN,Asia Pacific,Singapore,129,0.00
158.101.24.17,443,443,true,LAX,North America,Los Angeles,184,0.00
129.153.120.171,443,443,true,LAX,North America,Los Angeles,191,0.00
129.146.60.210,443,443,true,LAX,North America,Los Angeles,191,0.00
158.101.10.105,443,443,true,LAX,North America,Los Angeles,210,0.00
84.235.169.234,443,443,true,AMS,Europe,Amsterdam,247,0.00
84.8.154.53,443,443,true,FRA,Europe,Frankfurt,257,0.00
140.238.86.228,443,443,true,LHR,Europe,London,263,0.00
84.8.153.138,443,443,true,FRA,Europe,Frankfurt,315,0.00
